Filename,Class_Label,Dataset_Type,File_Path
bamboo_207.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_207.jpg
bamboo_208.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_208.jpg
bamboo_209.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_209.webp
bamboo_21.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_21.webp
bamboo_210.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_210.jpg
bamboo_211.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_211.jpg
bamboo_212.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_212.webp
bamboo_213.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_213.jpg
bamboo_214.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_214.webp
bamboo_215.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_215.jpg
bamboo_216.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_216.jpg
bamboo_217.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_217.webp
bamboo_218.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_218.jpg
bamboo_219.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_219.webp
bamboo_22.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_22.webp
bamboo_220.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_220.jpg
bamboo_221.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_221.jpg
bamboo_222.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_222.webp
bamboo_223.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_223.webp
bamboo_224.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_224.jpg
bamboo_225.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_225.jpg
bamboo_226.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_226.webp
bamboo_227.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_227.jpg
bamboo_228.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_228.jpg
bamboo_229.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_229.webp
bamboo_23.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_23.jpg
bamboo_230.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_230.jpg
bamboo_231.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_231.jpg
bamboo_232.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_232.webp
bamboo_233.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_233.jpg
bamboo_234.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_234.webp
bamboo_235.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_235.webp
bamboo_236.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_236.webp
bamboo_237.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_237.jpg
bamboo_238.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_238.webp
bamboo_239.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_239.webp
bamboo_24.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_24.webp
bamboo_240.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_240.jpg
bamboo_241.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_241.webp
bamboo_242.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_242.jpg
bamboo_243.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_243.jpg
bamboo_244.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_244.jpg
bamboo_245.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_245.webp
bamboo_246.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_246.webp
bamboo_247.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_247.webp
bamboo_248.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_248.jpg
bamboo_249.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_249.webp
bamboo_25.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_25.webp
bamboo_250.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_250.webp
bamboo_251.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_251.jpg
bamboo_252.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_252.webp
bamboo_253.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_253.webp
bamboo_254.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_254.jpg
bamboo_255.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_255.jpg
bamboo_256.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_256.webp
bamboo_257.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_257.jpg
bamboo_258.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_258.webp
bamboo_259.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_259.webp
bamboo_26.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_26.webp
bamboo_260.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_260.webp
bamboo_261.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_261.jpg
bamboo_262.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_262.jpg
bamboo_263.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_263.jpg
bamboo_264.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_264.jpg
bamboo_265.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_265.webp
bamboo_266.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_266.webp
bamboo_267.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_267.jpg
bamboo_268.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_268.jpg
bamboo_269.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_269.webp
bamboo_27.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_27.webp
bamboo_270.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_270.jpg
bamboo_271.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_271.jpg
bamboo_272.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_272.webp
bamboo_273.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_273.jpg
bamboo_274.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_274.jpg
bamboo_275.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_275.webp
bamboo_276.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_276.jpg
bamboo_277.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_277.jpg
bamboo_278.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_278.jpg
bamboo_279.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_279.jpg
bamboo_28.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_28.jpg
bamboo_280.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_280.jpg
bamboo_281.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_281.webp
bamboo_282.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_282.jpg
bamboo_283.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_283.jpg
bamboo_284.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_284.webp
bamboo_285.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_285.webp
bamboo_286.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_286.webp
bamboo_287.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_287.jpg
bamboo_288.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_288.jpg
bamboo_289.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_289.jpg
bamboo_29.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_29.jpg
bamboo_290.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_290.webp
bamboo_291.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_291.jpg
bamboo_292.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_292.jpg
bamboo_293.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_293.jpg
bamboo_294.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_294.jpg
bamboo_295.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_295.jpg
bamboo_296.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_296.jpg
bamboo_297.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_297.jpg
bamboo_298.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_298.webp
bamboo_299.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_299.jpg
bamboo_3.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_3.webp
bamboo_30.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_30.webp
bamboo_300.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_300.jpg
bamboo_301.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_301.jpg
bamboo_302.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_302.jpg
bamboo_303.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_303.webp
bamboo_304.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_304.jpg
bamboo_305.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_305.jpg
bamboo_306.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_306.jpg
bamboo_307.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_307.jpg
bamboo_308.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_308.webp
bamboo_309.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_309.jpg
bamboo_31.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_31.webp
bamboo_310.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_310.jpg
bamboo_311.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_311.jpg
bamboo_312.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_312.jpg
bamboo_313.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_313.jpg
bamboo_314.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_314.jpg
bamboo_315.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_315.jpg
bamboo_316.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_316.jpg
bamboo_317.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_317.webp
bamboo_318.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_318.jpg
bamboo_319.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_319.jpg
bamboo_32.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_32.jpg
bamboo_320.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_320.jpg
bamboo_321.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_321.webp
bamboo_322.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_322.jpg
bamboo_323.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_323.jpg
bamboo_324.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_324.jpg
bamboo_325.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_325.jpg
bamboo_326.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_326.jpg
bamboo_327.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_327.jpg
bamboo_328.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_328.jpg
bamboo_329.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_329.jpg
bamboo_33.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_33.webp
bamboo_330.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_330.jpg
bamboo_331.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_331.jpg
bamboo_332.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_332.jpg
bamboo_333.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_333.webp
bamboo_334.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_334.webp
bamboo_335.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_335.jpg
bamboo_336.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_336.jpg
bamboo_337.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_337.jpg
bamboo_338.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_338.jpg
bamboo_339.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_339.jpg
bamboo_34.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_34.jpg
bamboo_340.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_340.jpg
bamboo_341.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_341.jpg
bamboo_342.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_342.jpg
bamboo_343.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_343.jpg
bamboo_344.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_344.jpg
bamboo_345.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_345.jpg
bamboo_346.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_346.jpg
bamboo_347.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_347.jpg
bamboo_348.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_348.jpg
bamboo_349.jpg,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_349.jpg
bamboo_35.webp,bamboo_forest,train,C:\Users\USER\Desktop\ai_dataset\forestry_dataset_splitted\train\bamboo_forest\bamboo_35.webp
